ID_Transaction,Client_ID,Categorie,Prix_Unitaire,Quantite,Ville
TX-00092753,USR-95410,Électronique,353.85,5,Toulouse
TX-00092754,USR-59996,Maison,955.02,5,Nantes
TX-00092755,USR-74451,Maison,587.01,4,Bordeaux
TX-00092756,USR-76042,Alimentation,178.83,3,Marseille
TX-00092757,USR-46914,Alimentation,409.91,4,Toulouse
TX-00092758,USR-43147,Mode,70.59,3,Bordeaux
TX-00092759,USR-22603,Électronique,667.68,5,Lyon
TX-00092760,USR-49547,Alimentation,637.82,4,Toulouse
TX-00092761,USR-69743,Maison,1170.57,5,Lyon
TX-00092762,USR-86345,Maison,1071.13,5,Toulouse
TX-00092763,USR-37446,Maison,717.62,2,Paris
TX-00092764,USR-70680,Électronique,882.42,3,Lyon
TX-00092765,USR-33238,Alimentation,87.53,5,Marseille
TX-00092766,USR-59010,Mode,552.54,5,Lille
TX-00092767,USR-43626,Sports,148.32,1,Nantes
TX-00092768,USR-31482,Maison,935.74,1,Paris
TX-00092769,USR-50634,Électronique,609.09,4,Paris
TX-00092770,USR-78745,Maison,1147.37,5,Marseille
TX-00092771,USR-39854,Alimentation,592.26,4,Lyon
TX-00092772,USR-53086,Maison,753.33,2,Paris
TX-00092773,USR-68796,Électronique,961.14,1,Lille
TX-00092774,USR-73497,Maison,813.09,3,Marseille
TX-00092775,USR-85446,Maison,120.18,5,Nantes
TX-00092776,USR-20158,Électronique,702.75,2,Marseille
TX-00092777,USR-74267,Électronique,1005.09,2,Toulouse
TX-00092778,USR-92218,Sports,1190.82,5,Paris
TX-00092779,USR-83974,Mode,1105.73,3,Paris
TX-00092780,USR-82095,Sports,104.89,5,Lille
TX-00092781,USR-97128,Mode,477.22,2,Lille
TX-00092782,USR-44299,Maison,276.09,2,Marseille
TX-00092783,USR-79967,Maison,229.67,5,Nantes
TX-00092784,USR-60589,Alimentation,306.26,3,Marseille
TX-00092785,USR-63969,Électronique,473.16,5,Paris
TX-00092786,USR-50522,Sports,759.39,4,Lyon
TX-00092787,USR-46667,Alimentation,66.67,5,Toulouse
TX-00092788,USR-39230,Maison,673.56,5,Bordeaux
TX-00092789,USR-40482,Alimentation,251.79,4,Bordeaux
TX-00092790,USR-81704,Maison,239.16,2,Paris
TX-00092791,USR-19124,Maison,711.47,4,Nantes
TX-00092792,USR-58209,Électronique,471.12,2,Toulouse
TX-00092793,USR-42518,Sports,369.61,3,Lille
TX-00092794,USR-77029,Sports,777.6,4,Marseille
TX-00092795,USR-50407,Électronique,378.52,1,Lille
TX-00092796,USR-92332,Électronique,984.64,3,Bordeaux
TX-00092797,USR-75552,Électronique,443.44,1,Bordeaux
TX-00092798,USR-65524,Sports,302.16,4,Nantes
TX-00092799,USR-86614,Mode,442.69,4,Toulouse
TX-00092800,USR-58481,Électronique,958.0,2,Lille
TX-00092801,USR-59220,Électronique,815.7,4,Lille
TX-00092802,USR-22957,Mode,1068.56,2,Paris
TX-00092803,USR-30681,Sports,1172.81,2,Nantes
TX-00092804,USR-43767,Mode,536.96,1,Marseille
TX-00092805,USR-79475,Alimentation,968.63,3,Lille
TX-00092806,USR-83701,Maison,619.58,2,Lille
TX-00092807,USR-36011,Électronique,173.38,1,Lyon
TX-00092808,USR-53801,Mode,685.25,2,Nantes
TX-00092809,USR-83305,Alimentation,1081.04,5,Lyon
TX-00092810,USR-10332,Maison,399.84,5,Lille
TX-00092811,USR-79306,Électronique,89.81,3,Lyon
TX-00092812,USR-80908,Mode,165.15,1,Paris
TX-00092813,USR-99165,Alimentation,568.46,5,Nantes
TX-00092814,USR-89505,Mode,535.89,4,Lille
TX-00092815,USR-57101,Sports,207.44,5,Toulouse
TX-00092816,USR-97865,Alimentation,515.87,2,Lille
TX-00092817,USR-80742,Électronique,1191.38,4,Lille
TX-00092818,USR-53192,Alimentation,564.16,3,Toulouse
TX-00092819,USR-80525,Sports,898.7,1,Lyon
TX-00092820,USR-24623,Sports,720.16,4,Nantes
TX-00092821,USR-65629,Électronique,989.47,4,Nantes
TX-00092822,USR-42601,Mode,139.48,3,Nantes
TX-00092823,USR-57274,Électronique,619.55,2,Lille
TX-00092824,USR-16182,Électronique,845.98,5,Bordeaux
TX-00092825,USR-91496,Mode,895.75,3,Paris
TX-00092826,USR-89987,Électronique,868.68,3,Bordeaux
TX-00092827,USR-72172,Sports,286.14,3,Lyon
TX-00092828,USR-48702,Électronique,111.63,5,Lille
TX-00092829,USR-56951,Alimentation,58.31,3,Nantes
TX-00092830,USR-41631,Maison,790.59,1,Lyon
TX-00092831,USR-66793,Mode,889.6,3,Marseille
TX-00092832,USR-59438,Alimentation,26.22,4,Nantes
TX-00092833,USR-43341,Électronique,26.74,4,Lyon
TX-00092834,USR-95213,Alimentation,671.53,4,Lyon
TX-00092835,USR-99124,Alimentation,1046.17,3,Nantes
TX-00092836,USR-32166,Alimentation,939.96,1,Paris
TX-00092837,USR-94933,Alimentation,574.27,1,Toulouse
TX-00092838,USR-17858,Sports,1061.15,5,Paris
TX-00092839,USR-43535,Mode,130.58,1,Lille
TX-00092840,USR-13634,Mode,352.45,5,Bordeaux
TX-00092841,USR-53423,Électronique,395.7,2,Nantes
TX-00092842,USR-38403,Maison,240.55,2,Toulouse
TX-00092843,USR-42340,Maison,636.45,4,Lyon
TX-00092844,USR-18833,Mode,230.95,1,Marseille
TX-00092845,USR-82318,Mode,336.25,4,Marseille
TX-00092846,USR-81788,Mode,274.42,5,Nantes
TX-00092847,USR-63944,Électronique,1165.54,3,Bordeaux
TX-00092848,USR-49590,Maison,1183.26,2,Lille
TX-00092849,USR-27914,Alimentation,1143.39,3,Nantes
TX-00092850,USR-88158,Maison,815.2,3,Toulouse
TX-00092851,USR-41006,Mode,892.88,1,Lille
TX-00092852,USR-42908,Sports,20.96,5,Lille
TX-00092853,USR-12749,Alimentation,540.29,3,Paris
TX-00092854,USR-33734,Sports,554.15,5,Toulouse
TX-00092855,USR-92507,Mode,837.61,1,Paris
TX-00092856,USR-25735,Alimentation,331.48,2,Nantes
TX-00092857,USR-48293,Alimentation,934.12,3,Bordeaux
TX-00092858,USR-84695,Sports,389.17,1,Paris
TX-00092859,USR-48367,Électronique,962.88,4,Bordeaux
TX-00092860,USR-66368,Maison,669.18,5,Lyon
TX-00092861,USR-96068,Alimentation,778.91,2,Bordeaux
TX-00092862,USR-12290,Maison,83.07,3,Nantes
TX-00092863,USR-33870,Mode,770.37,1,Bordeaux
TX-00092864,USR-50046,Sports,340.2,4,Bordeaux
TX-00092865,USR-49437,Électronique,286.91,3,Paris
TX-00092866,USR-81605,Électronique,923.73,3,Nantes
TX-00092867,USR-84397,Sports,580.83,4,Paris
TX-00092868,USR-58681,Maison,1113.6,1,Lille
TX-00092869,USR-15479,Électronique,593.75,1,Marseille
TX-00092870,USR-43478,Alimentation,353.76,1,Bordeaux
TX-00092871,USR-41972,Mode,239.14,4,Lyon
TX-00092872,USR-38183,Électronique,211.65,1,Lille
TX-00092873,USR-80765,Électronique,945.78,4,Lille
TX-00092874,USR-75585,Mode,133.6,1,Lyon
TX-00092875,USR-89866,Sports,23.4,1,Nantes
TX-00092876,USR-32345,Mode,921.41,1,Toulouse
TX-00092877,USR-75700,Alimentation,943.62,2,Lyon
TX-00092878,USR-44053,Mode,1090.64,1,Nantes
TX-00092879,USR-32062,Mode,1116.62,2,Nantes
TX-00092880,USR-87974,Maison,442.4,3,Toulouse
TX-00092881,USR-67925,Mode,366.9,5,Marseille
TX-00092882,USR-93676,Électronique,552.75,2,Paris
TX-00092883,USR-95755,Électronique,50.05,5,Marseille
TX-00092884,USR-57368,Électronique,191.21,1,Bordeaux
TX-00092885,USR-54384,Alimentation,524.67,5,Paris
TX-00092886,USR-38536,Électronique,330.05,1,Paris
TX-00092887,USR-41331,Mode,1190.73,1,Bordeaux
TX-00092888,USR-58108,Alimentation,550.82,4,Lille
TX-00092889,USR-45234,Maison,953.34,3,Marseille
TX-00092890,USR-33699,Maison,536.94,1,Toulouse
TX-00092891,USR-92845,Alimentation,755.18,1,Marseille
TX-00092892,USR-51731,Maison,1134.87,5,Nantes
TX-00092893,USR-63064,Mode,492.93,4,Paris
TX-00092894,USR-41263,Mode,999.41,3,Paris
TX-00092895,USR-72881,Maison,474.92,5,Lille
TX-00092896,USR-30670,Électronique,1134.88,5,Bordeaux
TX-00092897,USR-88636,Sports,1052.96,3,Lyon
TX-00092898,USR-28723,Électronique,1033.46,3,Bordeaux
TX-00092899,USR-18203,Maison,63.34,2,Paris
TX-00092900,USR-76064,Mode,1178.99,4,Nantes
TX-00092901,USR-31153,Sports,814.38,1,Paris
TX-00092902,USR-38255,Alimentation,840.0,3,Nantes
TX-00092903,USR-73986,Sports,1045.5,4,Marseille
TX-00092904,USR-75929,Électronique,102.18,1,Lyon
TX-00092905,USR-23767,Maison,1155.93,1,Marseille
TX-00092906,USR-77979,Électronique,142.37,4,Toulouse
TX-00092907,USR-69490,Alimentation,442.86,3,Bordeaux
TX-00092908,USR-73656,Électronique,211.52,1,Paris
TX-00092909,USR-96334,Électronique,1053.11,4,Paris
TX-00092910,USR-53455,Maison,715.88,3,Paris
TX-00092911,USR-75904,Électronique,250.21,4,Toulouse
TX-00092912,USR-77910,Mode,410.65,1,Nantes
TX-00092913,USR-63565,Maison,673.42,4,Marseille
TX-00092914,USR-71317,Électronique,896.03,2,Lyon
TX-00092915,USR-19314,Électronique,538.12,5,Lille
TX-00092916,USR-70030,Électronique,850.65,4,Nantes
TX-00092917,USR-91082,Sports,465.23,1,Lille
TX-00092918,USR-94440,Maison,1175.83,4,Paris
TX-00092919,USR-79069,Sports,468.66,2,Toulouse
TX-00092920,USR-54091,Sports,339.88,4,Paris
TX-00092921,USR-63780,Sports,891.86,4,Marseille
TX-00092922,USR-23409,Alimentation,52.4,1,Lyon
TX-00092923,USR-14122,Maison,262.03,1,Nantes
TX-00092924,USR-52571,Maison,176.08,4,Paris
TX-00092925,USR-93329,Sports,804.18,1,Lille
TX-00092926,USR-45277,Sports,336.24,5,Bordeaux
TX-00092927,USR-41201,Sports,401.97,4,Lille
TX-00092928,USR-97172,Électronique,24.14,3,Paris
TX-00092929,USR-50598,Mode,777.44,5,Lille
TX-00092930,USR-20099,Maison,1032.18,1,Nantes
TX-00092931,USR-88585,Maison,464.13,3,Nantes
TX-00092932,USR-33844,Alimentation,1052.69,2,Bordeaux
TX-00092933,USR-14208,Maison,1141.81,4,Toulouse
TX-00092934,USR-63224,Maison,608.56,2,Paris
TX-00092935,USR-47141,Alimentation,293.46,3,Bordeaux
TX-00092936,USR-77223,Alimentation,1058.37,3,Marseille
TX-00092937,USR-92859,Sports,122.29,2,Bordeaux
TX-00092938,USR-28680,Mode,109.35,5,Nantes
TX-00092939,USR-80126,Alimentation,716.14,3,Toulouse
TX-00092940,USR-76365,Mode,142.4,2,Bordeaux
TX-00092941,USR-18459,Maison,199.91,2,Toulouse
TX-00092942,USR-33327,Sports,329.07,3,Lille
TX-00092943,USR-66634,Alimentation,342.86,3,Paris
TX-00092944,USR-59110,Mode,1093.64,3,Bordeaux
TX-00092945,USR-73290,Électronique,613.29,5,Marseille
TX-00092946,USR-60340,Maison,909.51,4,Toulouse
TX-00092947,USR-99829,Électronique,821.77,1,Lille
TX-00092948,USR-21924,Mode,520.11,4,Toulouse
TX-00092949,USR-91434,Alimentation,278.32,2,Paris
TX-00092950,USR-98600,Électronique,984.13,2,Bordeaux
TX-00092951,USR-51360,Maison,684.92,5,Lyon
TX-00092952,USR-44557,Alimentation,862.02,4,Paris
TX-00092953,USR-22567,Mode,510.54,5,Nantes
TX-00092954,USR-92078,Sports,684.69,4,Marseille
TX-00092955,USR-80723,Maison,471.12,4,Toulouse
TX-00092956,USR-63108,Alimentation,281.69,1,Toulouse
TX-00092957,USR-74897,Électronique,664.26,4,Toulouse
TX-00092958,USR-76834,Alimentation,615.88,5,Bordeaux
TX-00092959,USR-79821,Alimentation,1086.0,1,Paris
TX-00092960,USR-64515,Électronique,1062.68,4,Lyon
TX-00092961,USR-78203,Maison,601.81,3,Paris
TX-00092962,USR-92923,Mode,876.89,5,Lyon
TX-00092963,USR-42827,Sports,941.73,5,Lyon
TX-00092964,USR-61792,Mode,658.43,1,Marseille
TX-00092965,USR-77146,Maison,242.2,1,Toulouse
TX-00092966,USR-79403,Électronique,897.2,2,Bordeaux
TX-00092967,USR-22681,Maison,592.58,4,Toulouse
TX-00092968,USR-25096,Maison,289.97,5,Lille
TX-00092969,USR-83387,Maison,1044.9,2,Paris
TX-00092970,USR-52584,Alimentation,155.18,2,Marseille
TX-00092971,USR-73432,Mode,822.77,5,Toulouse
TX-00092972,USR-90640,Sports,978.82,3,Paris
TX-00092973,USR-14734,Alimentation,639.05,5,Nantes
TX-00092974,USR-50165,Maison,61.02,3,Marseille
TX-00092975,USR-27297,Sports,204.86,2,Paris
TX-00092976,USR-40174,Alimentation,247.39,2,Paris
TX-00092977,USR-92471,Maison,366.53,1,Lyon
TX-00092978,USR-86964,Alimentation,994.02,3,Toulouse
TX-00092979,USR-55342,Alimentation,725.22,2,Marseille
TX-00092980,USR-44237,Alimentation,452.03,2,Bordeaux
TX-00092981,USR-96189,Sports,1191.32,3,Nantes
TX-00092982,USR-73623,Maison,407.67,1,Toulouse
TX-00092983,USR-58357,Mode,1073.4,3,Lille
TX-00092984,USR-57938,Électronique,191.88,1,Nantes
TX-00092985,USR-70752,Alimentation,354.94,2,Toulouse
TX-00092986,USR-27629,Électronique,65.58,2,Lille
TX-00092987,USR-38324,Maison,614.12,5,Marseille
TX-00092988,USR-31080,Électronique,32.43,3,Marseille
TX-00092989,USR-85240,Maison,708.12,5,Paris
TX-00092990,USR-78994,Maison,326.88,4,Lyon
TX-00092991,USR-65978,Alimentation,567.57,5,Bordeaux
TX-00092992,USR-86566,Sports,347.73,3,Paris
TX-00092993,USR-71195,Maison,11.02,2,Nantes
TX-00092994,USR-64377,Sports,303.1,5,Bordeaux
TX-00092995,USR-29720,Sports,597.17,2,Lyon
TX-00092996,USR-40510,Sports,295.32,4,Nantes
TX-00092997,USR-30311,Mode,1057.06,1,Nantes
TX-00092998,USR-83153,Électronique,1132.08,5,Marseille
TX-00092999,USR-17474,Mode,1172.43,4,Paris
TX-00093000,USR-73423,Électronique,1115.04,1,Paris
TX-00093001,USR-47873,Sports,1162.75,1,Lille
TX-00093002,USR-34824,Maison,920.82,4,Bordeaux
TX-00093003,USR-62817,Alimentation,205.02,2,Toulouse
TX-00093004,USR-21068,Maison,815.72,4,Marseille
TX-00093005,USR-56473,Maison,964.96,1,Lille
TX-00093006,USR-45187,Électronique,365.39,1,Marseille
TX-00093007,USR-84530,Maison,180.68,4,Marseille
TX-00093008,USR-23408,Mode,407.17,3,Marseille
TX-00093009,USR-74884,Alimentation,1159.91,3,Nantes
TX-00093010,USR-93421,Électronique,562.39,2,Marseille
TX-00093011,USR-42385,Alimentation,265.9,3,Paris
TX-00093012,USR-24861,Mode,426.77,3,Toulouse
TX-00093013,USR-36419,Électronique,970.54,4,Lyon
TX-00093014,USR-44896,Sports,1141.18,4,Lille
TX-00093015,USR-80475,Mode,869.85,5,Nantes
TX-00093016,USR-75343,Maison,271.98,4,Lyon
TX-00093017,USR-10472,Mode,563.29,5,Bordeaux
TX-00093018,USR-75799,Mode,467.82,5,Nantes
TX-00093019,USR-87654,Maison,443.34,4,Toulouse
TX-00093020,USR-17332,Alimentation,1147.58,4,Marseille
TX-00093021,USR-20075,Maison,947.25,4,Lille
TX-00093022,USR-16284,Maison,186.06,3,Bordeaux
TX-00093023,USR-47618,Mode,21.06,5,Paris
TX-00093024,USR-82255,Mode,921.89,4,Lille
TX-00093025,USR-68764,Maison,1179.36,5,Lyon
TX-00093026,USR-58154,Alimentation,1067.77,4,Nantes
TX-00093027,USR-42958,Maison,112.48,1,Marseille
TX-00093028,USR-31395,Sports,264.15,3,Lyon
TX-00093029,USR-12673,Alimentation,207.69,2,Bordeaux
TX-00093030,USR-20448,Maison,1053.71,4,Lille
TX-00093031,USR-14905,Alimentation,1139.47,2,Marseille
TX-00093032,USR-87623,Électronique,972.32,1,Paris
TX-00093033,USR-70601,Sports,641.22,2,Marseille
TX-00093034,USR-55073,Électronique,422.46,3,Toulouse
TX-00093035,USR-34480,Sports,766.4,5,Lille
TX-00093036,USR-89574,Électronique,1051.73,5,Lyon
TX-00093037,USR-53243,Maison,385.06,1,Marseille
TX-00093038,USR-11412,Sports,235.91,1,Toulouse
TX-00093039,USR-64992,Maison,56.1,1,Marseille
TX-00093040,USR-52026,Électronique,892.46,5,Toulouse
TX-00093041,USR-36184,Sports,178.7,3,Marseille
TX-00093042,USR-82274,Alimentation,1126.17,2,Nantes
TX-00093043,USR-64640,Maison,890.73,2,Paris
TX-00093044,USR-74432,Électronique,182.8,4,Nantes
TX-00093045,USR-71788,Alimentation,1076.29,1,Lyon
TX-00093046,USR-13275,Électronique,920.96,5,Lille
TX-00093047,USR-79482,Mode,321.21,3,Marseille
TX-00093048,USR-20733,Mode,826.69,3,Lyon
TX-00093049,USR-48777,Sports,197.69,4,Lyon
TX-00093050,USR-95461,Alimentation,388.2,5,Nantes
TX-00093051,USR-39468,Maison,775.72,4,Nantes
TX-00093052,USR-33873,Électronique,44.86,4,Lyon
TX-00093053,USR-12129,Alimentation,854.96,1,Lille
TX-00093054,USR-22353,Maison,272.76,5,Bordeaux
TX-00093055,USR-10130,Alimentation,398.15,2,Lyon
TX-00093056,USR-26891,Mode,175.46,5,Bordeaux
TX-00093057,USR-19009,Mode,330.53,1,Marseille
TX-00093058,USR-31131,Alimentation,247.82,4,Nantes
TX-00093059,USR-80522,Alimentation,1147.21,3,Marseille
TX-00093060,USR-31277,Sports,490.25,3,Toulouse
TX-00093061,USR-30520,Maison,357.4,2,Nantes
TX-00093062,USR-57019,Alimentation,607.26,5,Marseille
TX-00093063,USR-94892,Mode,215.9,3,Lille
TX-00093064,USR-97189,Alimentation,265.53,1,Bordeaux
TX-00093065,USR-38934,Alimentation,1061.85,1,Nantes
TX-00093066,USR-31944,Mode,496.65,5,Lyon
TX-00093067,USR-96226,Sports,617.28,5,Lille
TX-00093068,USR-97175,Alimentation,71.32,2,Marseille
TX-00093069,USR-51295,Électronique,321.84,5,Bordeaux
TX-00093070,USR-46518,Mode,910.61,4,Lille
TX-00093071,USR-22787,Sports,212.51,3,Nantes
TX-00093072,USR-75012,Maison,803.71,3,Lyon
TX-00093073,USR-78157,Sports,71.03,3,Paris
TX-00093074,USR-72583,Électronique,730.24,5,Nantes
TX-00093075,USR-13524,Alimentation,285.37,5,Bordeaux
TX-00093076,USR-36091,Mode,1027.73,4,Lyon
TX-00093077,USR-51526,Mode,932.55,1,Bordeaux
TX-00093078,USR-61752,Maison,675.23,5,Toulouse
TX-00093079,USR-68961,Maison,416.43,5,Lille
TX-00093080,USR-96514,Électronique,507.67,5,Lille
TX-00093081,USR-83013,Maison,285.06,1,Marseille
TX-00093082,USR-86247,Mode,156.48,2,Lille
TX-00093083,USR-34128,Électronique,1186.08,2,Marseille
TX-00093084,USR-44445,Alimentation,63.67,3,Paris
TX-00093085,USR-68955,Alimentation,211.09,5,Lille
TX-00093086,USR-11174,Mode,672.18,5,Toulouse
TX-00093087,USR-30855,Mode,93.77,5,Lyon
TX-00093088,USR-83454,Mode,1052.44,3,Nantes
TX-00093089,USR-95876,Maison,1029.97,4,Marseille
TX-00093090,USR-19402,Alimentation,350.93,4,Paris
TX-00093091,USR-40586,Sports,281.87,4,Lyon
TX-00093092,USR-59725,Mode,316.57,5,Toulouse
TX-00093093,USR-92432,Électronique,202.99,4,Toulouse
TX-00093094,USR-98039,Maison,942.76,3,Toulouse
TX-00093095,USR-26839,Électronique,591.82,5,Lyon
TX-00093096,USR-68628,Maison,383.8,5,Nantes
TX-00093097,USR-97926,Alimentation,993.75,2,Marseille
TX-00093098,USR-41503,Alimentation,912.82,3,Paris
TX-00093099,USR-52357,Maison,1047.8,1,Toulouse
TX-00093100,USR-34101,Maison,1059.04,1,Bordeaux
TX-00093101,USR-76178,Alimentation,322.48,3,Toulouse
TX-00093102,USR-73086,Électronique,1125.58,4,Lille
TX-00093103,USR-84508,Électronique,233.17,5,Lille
TX-00093104,USR-74057,Électronique,723.07,4,Lille
TX-00093105,USR-82366,Alimentation,998.28,2,Lyon
TX-00093106,USR-87339,Électronique,415.14,3,Marseille
TX-00093107,USR-11552,Maison,1133.14,1,Lille
TX-00093108,USR-87780,Alimentation,1027.49,5,Toulouse
TX-00093109,USR-72746,Alimentation,202.88,2,Lyon
TX-00093110,USR-40833,Maison,108.01,2,Lille
TX-00093111,USR-88989,Sports,95.92,1,Paris
TX-00093112,USR-29033,Sports,218.9,2,Lille
TX-00093113,USR-36539,Sports,994.48,4,Lyon
TX-00093114,USR-18380,Alimentation,819.45,2,Toulouse
TX-00093115,USR-40699,Électronique,85.42,4,Marseille
TX-00093116,USR-80826,Maison,517.08,4,Lille
TX-00093117,USR-85801,Électronique,731.64,5,Bordeaux
TX-00093118,USR-59886,Électronique,1010.45,3,Nantes
TX-00093119,USR-70197,Maison,1080.11,5,Toulouse
TX-00093120,USR-45122,Électronique,220.91,4,Lyon
TX-00093121,USR-10817,Sports,319.21,1,Marseille
TX-00093122,USR-74677,Électronique,683.51,4,Paris
TX-00093123,USR-70878,Sports,226.18,1,Toulouse
TX-00093124,USR-16980,Sports,658.95,4,Paris
TX-00093125,USR-40360,Alimentation,488.65,1,Nantes
TX-00093126,USR-48727,Alimentation,540.75,1,Bordeaux
TX-00093127,USR-82072,Maison,461.82,3,Marseille
TX-00093128,USR-58426,Sports,118.69,2,Paris
TX-00093129,USR-26214,Alimentation,761.77,1,Nantes
TX-00093130,USR-79366,Sports,312.58,1,Marseille
TX-00093131,USR-77079,Alimentation,987.18,1,Toulouse
TX-00093132,USR-83739,Alimentation,443.27,3,Paris
TX-00093133,USR-74088,Maison,35.92,5,Paris
TX-00093134,USR-47403,Maison,69.24,4,Marseille
TX-00093135,USR-70886,Alimentation,983.7,2,Nantes
TX-00093136,USR-32265,Sports,262.04,5,Lille
TX-00093137,USR-74731,Électronique,819.15,4,Bordeaux
TX-00093138,USR-64179,Électronique,432.5,5,Toulouse
TX-00093139,USR-84325,Sports,708.44,5,Nantes
TX-00093140,USR-45264,Sports,969.76,3,Paris
TX-00093141,USR-85102,Mode,1102.12,1,Marseille
TX-00093142,USR-14478,Mode,815.31,2,Nantes
TX-00093143,USR-54108,Alimentation,685.79,1,Marseille
TX-00093144,USR-84147,Électronique,1191.59,1,Marseille
TX-00093145,USR-83892,Mode,1066.36,5,Nantes
TX-00093146,USR-46883,Sports,474.23,1,Nantes
TX-00093147,USR-68111,Mode,582.57,5,Bordeaux
TX-00093148,USR-50621,Maison,900.08,3,Nantes
TX-00093149,USR-44518,Alimentation,845.66,5,Nantes
TX-00093150,USR-46807,Maison,59.2,4,Lyon
TX-00093151,USR-10096,Mode,780.33,1,Marseille
TX-00093152,USR-26889,Mode,141.19,1,Bordeaux
TX-00093153,USR-62935,Mode,830.82,1,Lille
TX-00093154,USR-50205,Sports,731.42,4,Nantes
TX-00093155,USR-49719,Mode,356.58,5,Paris
TX-00093156,USR-42131,Mode,290.1,5,Marseille
TX-00093157,USR-79821,Mode,209.47,1,Paris
TX-00093158,USR-55106,Alimentation,698.32,3,Bordeaux
TX-00093159,USR-53145,Électronique,511.14,1,Nantes
TX-00093160,USR-71333,Alimentation,1024.97,3,Lille
TX-00093161,USR-22004,Électronique,537.86,3,Lyon
TX-00093162,USR-26556,Maison,1133.76,1,Bordeaux
TX-00093163,USR-53238,Électronique,124.67,4,Lyon
TX-00093164,USR-92021,Alimentation,946.76,3,Nantes
TX-00093165,USR-24385,Mode,274.76,1,Lyon
TX-00093166,USR-43269,Alimentation,362.05,5,Lyon
TX-00093167,USR-76110,Sports,309.27,3,Paris
TX-00093168,USR-73893,Mode,363.2,5,Marseille
TX-00093169,USR-93768,Alimentation,605.27,1,Lille
TX-00093170,USR-46320,Mode,17.64,3,Toulouse
TX-00093171,USR-35603,Maison,1000.89,3,Lille
TX-00093172,USR-58031,Sports,678.3,2,Bordeaux
TX-00093173,USR-42510,Mode,740.11,4,Bordeaux
TX-00093174,USR-34240,Électronique,1161.97,5,Nantes
TX-00093175,USR-33330,Sports,1102.38,3,Toulouse
TX-00093176,USR-84009,Mode,983.17,2,Bordeaux
TX-00093177,USR-67055,Maison,822.72,4,Lyon
TX-00093178,USR-50525,Mode,179.76,2,Paris
TX-00093179,USR-12313,Maison,751.1,5,Marseille
TX-00093180,USR-71213,Mode,650.61,3,Paris
TX-00093181,USR-87610,Électronique,890.94,2,Marseille
TX-00093182,USR-69815,Électronique,611.67,5,Nantes
TX-00093183,USR-79471,Alimentation,23.25,2,Paris
TX-00093184,USR-37551,Alimentation,385.53,5,Paris
TX-00093185,USR-83257,Sports,146.8,2,Toulouse
TX-00093186,USR-93955,Sports,416.39,2,Nantes
TX-00093187,USR-28875,Mode,478.61,2,Bordeaux
TX-00093188,USR-63505,Alimentation,360.39,3,Paris
TX-00093189,USR-99964,Électronique,232.03,4,Lille
TX-00093190,USR-98973,Sports,978.21,3,Nantes
TX-00093191,USR-78053,Maison,652.23,3,Nantes
TX-00093192,USR-74316,Alimentation,247.16,5,Lille
TX-00093193,USR-36734,Électronique,206.88,3,Lyon
TX-00093194,USR-72497,Mode,463.74,1,Paris
TX-00093195,USR-85495,Sports,486.09,2,Nantes
TX-00093196,USR-51314,Alimentation,807.83,3,Toulouse
TX-00093197,USR-20158,Alimentation,1139.98,5,Lille
TX-00093198,USR-16004,Électronique,200.46,4,Paris
TX-00093199,USR-72381,Maison,498.87,1,Lyon
TX-00093200,USR-57437,Mode,499.94,2,Lyon
TX-00093201,USR-70921,Sports,721.51,5,Toulouse
TX-00093202,USR-76400,Alimentation,215.25,4,Paris
TX-00093203,USR-10215,Maison,1021.83,1,Paris
TX-00093204,USR-60474,Mode,732.32,5,Lyon
TX-00093205,USR-74492,Sports,952.77,2,Marseille
TX-00093206,USR-57787,Maison,415.55,4,Lille
TX-00093207,USR-68184,Mode,818.1,5,Toulouse
TX-00093208,USR-52152,Électronique,1089.83,4,Toulouse
TX-00093209,USR-19649,Mode,763.44,2,Marseille
TX-00093210,USR-78732,Maison,617.11,1,Marseille
TX-00093211,USR-65931,Maison,759.33,5,Bordeaux
TX-00093212,USR-46344,Maison,234.03,1,Bordeaux
TX-00093213,USR-26285,Alimentation,31.61,4,Toulouse
TX-00093214,USR-82859,Sports,367.16,2,Marseille
